Point Number , Temperature ,Uncertainty
146,27.641835,0.031342353
147,27.641835,0.031342353
148,27.641835,0.031342353
149,27.606637,0.03130216
150,27.571438,0.031261967
151,27.571438,0.031261967
152,27.712233,0.03142274
153,27.905825,0.031643802
154,27.888226,0.031623706
155,27.870627,0.03160361
156,27.800229,0.031523222
157,27.853027,0.031583512
158,27.870627,0.03160361
159,27.465842,0.031141387
160,27.78263,0.031503126
161,27.712233,0.03142274
162,27.430644,0.031101195
163,27.377846,0.031040905
164,27.729832,0.031442836
165,27.729832,0.031442836
166,27.289849,0.030940422
167,27.325048,0.030980616
168,27.677034,0.031382546
169,27.307448,0.030960518
170,27.325048,0.030980616
171,27.624236,0.031322257
172,27.536239,0.031221773
173,27.289849,0.030940422
174,27.27225,0.030920326
175,27.395445,0.031061002
176,27.237051,0.030880133
177,27.536239,0.031221773
178,27.51864,0.031201677
179,27.184253,0.030819843
180,27.149054,0.03077965
181,27.483441,0.031161484
182,27.113856,0.030739457
183,27.113856,0.030739457
184,27.096256,0.03071936
185,27.448243,0.031121291
186,27.061058,0.030679168
187,27.377846,0.031040905
188,27.025859,0.030638975
189,27.395445,0.031061002
190,27.395445,0.031061002
191,27.307448,0.030960518
192,26.99066,0.030598781
193,26.99066,0.030598781
194,26.955462,0.030558589
195,27.237051,0.030880133
196,27.27225,0.030920326
197,27.307448,0.030960518
198,26.920263,0.030518396
199,27.289849,0.030940422
200,26.867465,0.030458106
201,26.849866,0.03043801
202,26.849866,0.03043801
203,26.832266,0.030417913
204,27.219452,0.030860037
205,26.797068,0.030377721
206,27.113856,0.030739457
207,27.131455,0.030759554
208,26.937862,0.030538492
209,27.096256,0.03071936
210,26.74427,0.030317432
211,27.061058,0.030679168
212,26.74427,0.030317432
213,26.709071,0.030277238
214,26.673873,0.030237046
215,26.99066,0.030598781
216,26.779469,0.030357625
217,26.656273,0.030216949
218,26.955462,0.030558589
219,26.656273,0.030216949
220,26.585876,0.030136564
221,26.585876,0.030136564
222,26.973061,0.030578685
223,26.568277,0.030116468
224,26.533078,0.030076274
225,26.74427,0.030317432
226,26.533078,0.030076274
227,26.797068,0.030377721
228,26.849866,0.03043801
229,26.497879,0.030036081
230,26.462681,0.029995889
231,26.497879,0.030036081
232,26.462681,0.029995889
233,26.462681,0.029995889
234,26.797068,0.030377721
235,26.761869,0.030337528
236,26.849866,0.03043801
237,26.392283,0.029915503
238,26.74427,0.030317432
239,26.374684,0.029895407
240,26.357085,0.029875311
241,26.339485,0.029855214
242,26.321886,0.029835118
243,26.673873,0.030237046
244,26.304287,0.029815022
245,26.621075,0.030176757
246,26.621075,0.030176757
247,26.233889,0.029734636
248,26.585876,0.030136564
249,26.269088,0.029774829
250,26.251489,0.029754733
251,26.550677,0.03009637
252,26.198691,0.029694444
253,26.427482,0.029955696
254,26.163492,0.029654251
255,26.163492,0.029654251
256,26.163492,0.029654251
257,26.145893,0.029634155
258,26.145893,0.029634155
259,26.409883,0.0299356
260,26.093095,0.029573866
261,26.392283,0.029915503
262,26.445081,0.029975792
263,26.110694,0.029593962
264,26.093095,0.029573866
265,26.005098,0.029473384
266,26.445081,0.029975792
267,26.022698,0.029493481
268,26.022698,0.029493481
269,26.339485,0.029855214
270,26.040297,0.029513577
271,25.9699,0.029433192
272,26.321886,0.029835118
273,26.304287,0.029815022
274,25.9523,0.029413095
275,26.497879,0.030036081
276,25.934701,0.029392999
277,26.321886,0.029835118
278,25.9523,0.029413095
279,25.917102,0.029372903
280,26.198691,0.029694444
281,25.899502,0.029352806
282,26.321886,0.029835118
283,25.899502,0.029352806
284,25.881903,0.02933271
285,26.093095,0.029573866
286,26.110694,0.029593962
287,26.163492,0.029654251
288,26.198691,0.029694444
289,25.811506,0.029252325
290,26.181092,0.029674348
291,26.093095,0.029573866
292,25.793906,0.029232228
293,25.758708,0.029192036
294,26.057896,0.029533673
295,25.758708,0.029192036
296,26.110694,0.029593962
297,25.741108,0.029171939
298,25.723509,0.029151843
299,25.723509,0.029151843
300,26.093095,0.029573866
301,26.040297,0.029513577
302,25.688311,0.029111652
303,25.688311,0.029111652
304,26.005098,0.029473384
305,26.005098,0.029473384
306,25.987499,0.029453288
307,26.022698,0.029493481
308,25.653112,0.029071459
309,26.005098,0.029473384
310,25.635513,0.029051363
311,25.635513,0.029051363
312,25.635513,0.029051363
313,25.617913,0.029031266
314,25.600314,0.02901117
315,25.934701,0.029392999
316,25.9699,0.029433192
317,25.582715,0.028991074
318,25.582715,0.028991074
319,25.565115,0.028970977
320,25.547516,0.028950881
321,25.547516,0.028950881
322,25.829105,0.029272421
323,25.881903,0.02933271
324,25.565115,0.028970977
325,25.529917,0.028930786
326,25.864304,0.029312614
327,25.529917,0.028930786
328,25.512317,0.028910689
329,25.494718,0.028890593
330,25.793906,0.029232228
331,25.565115,0.028970977
332,25.846704,0.029292517
333,25.494718,0.028890593
334,25.829105,0.029272421
335,25.793906,0.029232228
336,25.758708,0.029192036
337,25.477119,0.028870497
338,25.758708,0.029192036
339,25.793906,0.029232228
340,25.829105,0.029272421
341,25.688311,0.029111652
342,25.44192,0.028830304
343,25.793906,0.029232228
344,25.793906,0.029232228
345,25.758708,0.029192036
346,25.793906,0.029232228
347,25.406721,0.028790111
348,25.424321,0.028810208
349,25.424321,0.028810208
350,25.758708,0.029192036
351,25.371523,0.02874992
352,25.371523,0.02874992
353,25.741108,0.029171939
354,25.353923,0.028729823
355,25.371523,0.02874992
356,25.723509,0.029151843
357,25.70591,0.029131748
358,25.389122,0.028770015
359,25.353923,0.028729823
360,25.723509,0.029151843
361,25.741108,0.029171939
362,25.389122,0.028770015
363,25.70591,0.029131748
364,25.582715,0.028991074
365,25.723509,0.029151843
366,25.371523,0.02874992
367,25.336324,0.028709727
368,25.353923,0.028729823
369,25.336324,0.028709727
370,25.336324,0.028709727
371,25.70591,0.029131748
372,25.688311,0.029111652
373,25.688311,0.029111652
374,25.336324,0.028709727
375,25.318725,0.028689631
376,25.336324,0.028709727
377,25.318725,0.028689631
378,25.301125,0.028669534
379,25.70591,0.029131748
380,25.318725,0.028689631
381,25.653112,0.029071459
382,25.670711,0.029091555
383,25.336324,0.028709727
384,25.635513,0.029051363
385,25.635513,0.029051363
386,25.688311,0.029111652
387,25.653112,0.029071459
388,25.424321,0.028810208
389,25.688311,0.029111652
390,25.336324,0.028709727
391,25.670711,0.029091555
392,25.283526,0.028649438
393,25.301125,0.028669534
394,25.70591,0.029131748
395,25.318725,0.028689631
396,25.336324,0.028709727
397,25.670711,0.029091555
398,25.318725,0.028689631
399,25.653112,0.029071459
400,25.353923,0.028729823
401,25.547516,0.028950881
402,25.318725,0.028689631
403,25.318725,0.028689631
404,25.670711,0.029091555
405,25.688311,0.029111652
406,25.670711,0.029091555
407,25.353923,0.028729823
408,25.688311,0.029111652
409,25.635513,0.029051363
410,25.670711,0.029091555
411,25.70591,0.029131748
412,25.723509,0.029151843
413,25.477119,0.028870497
414,25.336324,0.028709727
415,25.547516,0.028950881
416,25.371523,0.02874992
417,25.741108,0.029171939
418,25.353923,0.028729823
419,25.353923,0.028729823
420,25.688311,0.029111652
421,25.424321,0.028810208
422,25.389122,0.028770015
423,25.389122,0.028770015
424,25.688311,0.029111652
425,25.829105,0.029272421
426,25.424321,0.028810208
427,25.44192,0.028830304
428,25.424321,0.028810208
429,25.741108,0.029171939
430,25.741108,0.029171939
431,25.389122,0.028770015
432,25.44192,0.028830304
433,25.459519,0.0288504
434,25.547516,0.028950881
435,25.424321,0.028810208
436,25.723509,0.029151843
437,25.477119,0.028870497
438,25.44192,0.028830304
439,25.477119,0.028870497
440,25.829105,0.029272421
441,25.477119,0.028870497
442,25.477119,0.028870497
443,25.829105,0.029272421
444,25.494718,0.028890593
445,25.864304,0.029312614
446,25.494718,0.028890593
447,25.829105,0.029272421
448,25.529917,0.028930786
449,25.829105,0.029272421
450,25.864304,0.029312614
451,25.529917,0.028930786
452,25.529917,0.028930786
453,25.565115,0.028970977
454,25.934701,0.029392999
455,25.582715,0.028991074
456,25.600314,0.02901117
457,25.617913,0.029031266
458,25.600314,0.02901117
459,25.600314,0.02901117
460,25.917102,0.029372903
461,25.635513,0.029051363
462,26.022698,0.029493481
463,25.987499,0.029453288
464,25.653112,0.029071459
465,25.653112,0.029071459
466,26.022698,0.029493481
467,25.653112,0.029071459
468,25.688311,0.029111652
469,25.688311,0.029111652
470,25.688311,0.029111652
471,25.881903,0.02933271
472,25.70591,0.029131748
473,26.251489,0.029754733
474,26.075496,0.02955377
475,26.093095,0.029573866
476,25.776307,0.029212132
477,25.758708,0.029192036
478,25.776307,0.029212132
479,25.829105,0.029272421
480,25.811506,0.029252325
481,25.829105,0.029272421
482,26.128294,0.029614059
483,25.829105,0.029272421
484,25.829105,0.029272421
485,25.864304,0.029312614
486,25.846704,0.029292517
487,25.881903,0.02933271
488,26.286687,0.029794925
489,25.899502,0.029352806
490,25.917102,0.029372903
491,25.934701,0.029392999
492,25.934701,0.029392999
493,25.934701,0.029392999
494,25.934701,0.029392999
495,25.987499,0.029453288
496,26.357085,0.029875311
497,25.987499,0.029453288
498,26.357085,0.029875311
499,25.9699,0.029433192
500,26.357085,0.029875311
501,26.022698,0.029493481
502,26.075496,0.02955377
503,26.339485,0.029855214
504,26.075496,0.02955377
505,26.093095,0.029573866
506,26.110694,0.029593962
507,26.48028,0.030015985
508,26.198691,0.029694444
509,26.128294,0.029614059
510,26.163492,0.029654251
511,26.181092,0.029674348
512,26.515479,0.030056178
513,26.163492,0.029654251
514,26.198691,0.029694444
515,26.568277,0.030116468
516,26.585876,0.030136564
517,26.621075,0.030176757
518,26.568277,0.030116468
519,26.638674,0.030196853
520,26.286687,0.029794925
521,26.321886,0.029835118
522,26.691472,0.030257142
523,26.339485,0.029855214
524,26.568277,0.030116468
525,26.357085,0.029875311
526,26.74427,0.030317432
527,26.761869,0.030337528
528,26.74427,0.030317432
529,26.409883,0.0299356
530,26.814667,0.030397817
531,26.462681,0.029995889
532,26.814667,0.030397817
533,26.48028,0.030015985
534,26.497879,0.030036081
535,26.867465,0.030458106
536,26.867465,0.030458106
537,26.902664,0.0304983
538,26.867465,0.030458106
539,26.99066,0.030598781
540,26.638674,0.030196853
541,27.00826,0.030618879
542,26.638674,0.030196853
543,26.656273,0.030216949
544,27.078657,0.030699264
545,27.078657,0.030699264
546,26.709071,0.030277238
547,26.726671,0.030297335
548,26.920263,0.030518396
549,27.096256,0.03071936
550,27.061058,0.030679168
551,26.797068,0.030377721
552,26.797068,0.030377721
553,26.832266,0.030417913
554,26.832266,0.030417913
555,26.832266,0.030417913
556,26.902664,0.0304983
557,26.902664,0.0304983
558,26.920263,0.030518396
559,26.937862,0.030538492
560,27.184253,0.030819843
561,27.27225,0.030920326
562,26.973061,0.030578685
563,27.342647,0.031000712
564,27.377846,0.031040905
565,27.043458,0.030659071
566,27.448243,0.031121291
567,27.465842,0.031141387
568,27.377846,0.031040905
569,27.131455,0.030759554
570,27.51864,0.031201677
571,27.51864,0.031201677
572,27.184253,0.030819843
573,27.219452,0.030860037
574,27.219452,0.030860037
575,27.184253,0.030819843
576,27.27225,0.030920326
577,27.677034,0.031382546
578,27.342647,0.031000712
579,27.342647,0.031000712
580,27.325048,0.030980616
581,27.747431,0.031462932
582,27.413044,0.031081098
583,27.413044,0.031081098
584,27.430644,0.031101195
585,27.448243,0.031121291
586,27.800229,0.031523222
587,27.853027,0.031583512
588,27.501041,0.031181581
589,27.553839,0.031241871
590,27.553839,0.031241871
591,27.571438,0.031261967
592,27.905825,0.031643802
593,27.958623,0.031704092
594,27.641835,0.031342353
595,27.659435,0.03136245
596,27.993822,0.031744286
597,28.081819,0.031844769
598,27.747431,0.031462932
599,27.747431,0.031462932
600,28.099418,0.031864866
601,27.817829,0.03154332
602,27.800229,0.031523222
603,27.835428,0.031563416
604,27.870627,0.03160361
605,27.905825,0.031643802
606,27.888226,0.031623706
607,28.29301,0.032085928
608,27.976223,0.031724189
609,27.976223,0.031724189
610,27.976223,0.031724189
611,28.029021,0.031784479
612,28.363408,0.032166316
613,28.064219,0.031824672
614,28.451404,0.032266798
615,28.469004,0.032286896
616,28.328209,0.032126122
617,28.539401,0.032367282
618,28.205014,0.031985446
619,28.469004,0.032286896
620,28.240213,0.032025639
621,28.592199,0.032427573
622,28.275411,0.032065832
623,28.697795,0.032548153
624,28.328209,0.032126122
625,28.803391,0.032668734
626,28.381007,0.032186412
627,28.398606,0.032206508
628,28.451404,0.032266798
629,28.82099,0.03268883
630,28.873788,0.03274912
631,28.521802,0.032347186
632,28.539401,0.032367282
633,28.557,0.032387379
634,28.592199,0.032427573
635,28.627398,0.032467766
636,28.926586,0.032809411
637,29.014583,0.032909895
638,29.049782,0.032950089
639,28.715394,0.032568249
640,29.032182,0.032929991
641,29.155378,0.03307067
642,29.172977,0.033090766
643,28.83859,0.032708927
644,29.225775,0.033151057
645,28.908987,0.032789314
646,29.243374,0.033171153
647,29.260974,0.033191251
648,29.296172,0.033231443
649,28.996984,0.032889798
650,29.384169,0.033331928
651,29.384169,0.033331928
652,29.401768,0.033352024
653,29.489765,0.033452509
654,29.137778,0.033050572
655,29.137778,0.033050572
656,29.208176,0.03313096
657,29.243374,0.033171153
658,29.630559,0.033613283
659,29.61296,0.033593187
660,29.296172,0.033231443
661,29.313772,0.033251541
662,29.401768,0.033352024
663,29.718556,0.033713768
664,29.454566,0.033412315
665,29.454566,0.033412315
666,29.859351,0.033874543
667,29.524963,0.033492702
668,29.841751,0.033854446
669,29.929748,0.033954931
670,29.982546,0.034015221
671,30.000145,0.034035318
672,30.017745,0.034055416
673,29.683357,0.033673574
674,30.105741,0.034155899
675,29.947347,0.033975027
676,30.14094,0.034196094
677,30.158539,0.03421619
678,30.158539,0.03421619
679,29.841751,0.033854446
680,30.246536,0.034316675
681,30.228937,0.034296579
682,29.929748,0.033954931
683,30.316933,0.034397063
684,30.352132,0.034437257
685,30.017745,0.034055416
686,30.457728,0.034557839
687,30.088142,0.034135803
688,30.14094,0.034196094
689,30.193738,0.034256385
690,30.510526,0.03461813
691,30.545725,0.034658324
692,30.264135,0.034336772
693,30.281735,0.03435687
694,30.633721,0.034758808
695,30.686519,0.034819099
696,30.369731,0.034457354
697,30.756917,0.034899488
698,30.457728,0.034557839
699,30.844913,0.034999972
700,30.844913,0.034999972
701,30.580923,0.034698517
702,30.598523,0.034718615
703,30.862513,0.03502007
704,30.633721,0.034758808
705,30.66892,0.034799003
706,31.073705,0.035261234
707,30.739317,0.03487939
708,30.792115,0.034939681
709,30.968109,0.035140652
710,31.161701,0.035361719
711,31.232099,0.035442108
712,30.880112,0.035040167
713,30.950509,0.035120554
714,30.985708,0.035160749
715,31.302496,0.035522496
716,31.020907,0.035200943
717,31.425691,0.035663175
718,31.091304,0.035281331
719,31.144102,0.035341622
720,31.179301,0.035381817
721,31.214499,0.03542201
722,31.513688,0.035763661
723,31.284897,0.035502399
724,31.689681,0.035964631
725,31.320095,0.035542592
726,31.72488,0.036004826
727,31.72488,0.036004826
728,31.443291,0.035683273
729,31.443291,0.035683273
730,31.478489,0.035723466
731,31.865675,0.036165603
732,31.918473,0.036225894
733,31.72488,0.036004826
734,31.636883,0.03590434
735,31.654483,0.035924438
736,31.707281,0.035984729
737,31.98887,0.036306283
738,31.742479,0.036024922
739,31.883274,0.0361857
740,32.376055,0.03674842
741,31.883274,0.0361857
742,31.900873,0.036205797
743,31.936072,0.036245991
744,32.358456,0.036728323
745,32.024069,0.036346477
746,32.006469,0.036326379
747,32.076867,0.036406769
748,32.481651,0.036869003
749,32.51685,0.036909197
750,32.164863,0.036507254
751,32.200062,0.036547448
752,32.340857,0.036708226
753,32.640045,0.037049877
754,32.393655,0.036768518
755,32.323257,0.036688128
756,32.728042,0.037150364
757,32.710443,0.037130267
758,32.428853,0.036808711
759,32.833638,0.037270947
760,32.868837,0.037311142
761,32.552049,0.036949392
762,32.604847,0.037009684
763,32.956833,0.037411627
764,32.675244,0.037090072
765,32.816039,0.03725085
766,33.027231,0.037492017
767,33.080029,0.037552309
768,32.798439,0.037230752
769,33.115228,0.037592503
770,32.886436,0.037331239
771,33.238423,0.037733184
772,32.974433,0.037431725
773,33.344019,0.037853767
774,33.396817,0.037914059
775,33.062429,0.037532211
776,33.449615,0.037974351
777,33.484814,0.038014546
778,33.520012,0.03805474
779,33.203224,0.037692989
780,33.256022,0.037753281
781,33.256022,0.037753281
782,33.344019,0.037853767
783,33.361618,0.037873864
784,33.379218,0.037893962
785,33.696006,0.038255713
786,33.449615,0.037974351
787,33.484814,0.038014546
788,33.520012,0.03805474
789,33.555211,0.038094935
790,33.907198,0.038496881
791,33.766403,0.038336102
792,33.696006,0.038255713
793,33.995194,0.038597367
794,34.259185,0.038898828
795,34.153588,0.038778243
796,33.819201,0.038396394
797,34.188787,0.038818438
798,34.241585,0.03887873
799,33.924797,0.038516978
800,33.942396,0.038537075
801,34.012794,0.038617465
802,34.417579,0.039079704
803,34.399979,0.039059606
804,34.487976,0.039160093
805,34.171188,0.038798341
806,34.540774,0.039220385
807,34.540774,0.039220385
808,34.241585,0.03887873
809,34.64637,0.039340969
810,34.628771,0.039320872
811,34.751966,0.039461554
812,34.399979,0.039059606
813,34.452777,0.039119898
814,34.804764,0.039521846
815,34.839963,0.039562041
816,34.558373,0.039240482
817,34.593572,0.039280677
818,34.611171,0.039300774
819,34.64637,0.039340969
820,35.051155,0.03980321
821,35.156751,0.039923794
822,34.769565,0.039481651
823,35.156751,0.039923794
824,34.839963,0.039562041
825,34.892761,0.039622333
826,35.279946,0.040064476
827,35.332744,0.040124768
828,35.332744,0.040124768
829,35.350344,0.040144866
830,35.473539,0.040285548
831,35.139152,0.039903697
832,35.543936,0.040365937
833,35.17435,0.039943891
834,35.227148,0.040004183
835,35.279946,0.040064476
836,35.315145,0.040104671
837,35.350344,0.040144866
838,35.913523,0.040787985
839,35.807927,0.0406674
840,35.473539,0.040285548
841,35.825526,0.040687497
842,35.825526,0.040687497
843,35.579135,0.040406132
844,35.631933,0.040466425
845,35.649533,0.040486523
846,36.036718,0.040928667
847,36.054317,0.040948764
848,36.089516,0.040988959
849,35.807927,0.0406674
850,36.195112,0.041109544
851,36.159913,0.041069348
852,35.931122,0.040808082
853,35.98392,0.040868374
854,35.966321,0.040848277
855,36.071917,0.040968862
856,36.107115,0.041009056
857,36.5119,0.041471299
858,36.177513,0.041089447
859,36.582298,0.04155169
860,36.547099,0.041511494
861,36.26551,0.041189935
862,36.670294,0.041652176
863,36.353506,0.041290421
864,36.740692,0.041732567
865,36.441503,0.041390909
866,36.828689,0.041833055
867,36.494301,0.041451202
868,36.5295,0.041491397
869,36.652695,0.041632079
870,36.617496,0.041591884
871,36.969483,0.041993835
872,36.723093,0.04171247
873,36.740692,0.041732567
874,36.758291,0.041752664
875,36.811089,0.041812957
876,36.846288,0.041853152
877,36.899086,0.041913445
878,37.268672,0.042335493
879,37.33907,0.042415884
880,37.004682,0.04203403
881,37.05748,0.042094323
882,37.444666,0.04253647
883,37.145477,0.042194811
884,37.163076,0.042214908
885,37.233474,0.042295299
886,37.58546,0.04269725
887,37.286272,0.042355592
888,37.32147,0.042395786
889,37.708656,0.042837933
890,37.58546,0.04269725
891,37.743855,0.042878129
892,37.86705,0.043018812
893,37.515063,0.04261686
894,37.990245,0.043159494
895,37.60306,0.042717348
896,37.638259,0.042757543
897,37.673457,0.042797738
898,37.726255,0.042858031
899,38.060643,0.043239886
900,37.796653,0.042938422
901,38.219037,0.043420764
902,37.86705,0.043018812
903,38.254236,0.04346096
904,37.972646,0.043139397
905,37.972646,0.043139397
906,38.025444,0.04319969
907,38.41263,0.043641838
908,38.483027,0.043722228
909,38.166239,0.043360471
910,38.183838,0.043380569
911,38.571024,0.043822717
912,38.553425,0.04380262
913,38.342232,0.043561447
914,38.835014,0.044124182
915,38.747018,0.044023694
916,38.799816,0.044083987
917,38.870213,0.044164377
918,38.817415,0.044104084
919,38.553425,0.04380262
920,38.923011,0.04422467
921,39.028607,0.044345256
922,38.659021,0.043923206
923,39.063806,0.044385452
924,39.116604,0.044445745
925,38.799816,0.044083987
926,38.835014,0.044124182
927,38.852614,0.04414428
928,38.905412,0.044204573
929,39.257399,0.044606527
930,39.011008,0.044325159
931,39.063806,0.044385452
932,39.415793,0.044787406
933,39.116604,0.044445745
934,39.50379,0.044887895
935,39.450992,0.044827601
936,39.556588,0.044948188
937,39.274998,0.044626624
938,39.310197,0.04466682
939,39.644584,0.045048675
940,39.415793,0.044787406
941,39.415793,0.044787406
942,39.802979,0.045229556
943,39.873376,0.045309946
944,39.556588,0.044948188
945,39.908575,0.045350142
946,39.943773,0.045390337
947,39.662184,0.045068774
948,40.04937,0.045510924
949,40.014171,0.045470728
950,40.154966,0.04563151
951,40.190164,0.045671705
952,39.855777,0.045289849
953,39.908575,0.045350142
954,40.242962,0.045731998
955,39.996571,0.04545063
956,40.401357,0.045912879
957,40.04937,0.045510924
958,40.084568,0.045551119
959,40.137366,0.045611412
960,40.665347,0.046214345
961,40.524552,0.046053563
962,40.278161,0.045772194
963,40.330959,0.045832487
964,40.330959,0.045832487
965,40.383757,0.04589278
966,40.964536,0.046556007
967,40.823741,0.046395225
968,40.506953,0.046033465
969,40.876539,0.046455518
970,40.542151,0.04607366
971,40.999735,0.046596203
972,40.982135,0.046576104
973,41.087731,0.046696691
974,41.070132,0.046676594
975,40.788542,0.046355029
976,40.806142,0.046375127
977,40.876539,0.046455518
978,40.894139,0.046475616
979,40.964536,0.046556007
980,40.964536,0.046556007
981,41.316523,0.046957963
982,41.070132,0.046676594
983,41.12293,0.046736887
984,41.12293,0.046736887
985,41.175728,0.04679718
986,41.492517,0.047158941
987,41.615712,0.047299625
988,41.281324,0.046917767
989,41.351722,0.046998159
990,41.38692,0.047038353
991,41.650911,0.047339821
992,41.826904,0.047540799
993,41.510116,0.047179039
994,41.527715,0.047199136
995,41.598113,0.047279528
996,41.615712,0.047299625
997,42.196491,0.047962854
998,41.66851,0.047359919
999,42.073295,0.047822169
1000,41.756507,0.047460408
1001,41.932501,0.047661387
1002,42.249289,0.048023147
1003,41.879702,0.047601092
1004,41.932501,0.047661387
1005,41.985299,0.04772168
1006,42.319686,0.048103538
1007,42.390084,0.04818393
1008,42.407683,0.048204028
1009,42.513279,0.048324615
1010,42.196491,0.047962854
1011,42.21409,0.047982951
1012,42.266888,0.048043245
1013,42.319686,0.048103538
1014,42.724472,0.04856579
1015,42.742071,0.048585887
1016,42.425283,0.048224126
1017,42.460481,0.048264321
1018,42.742071,0.048585887
1019,42.812468,0.048666278
1020,42.583677,0.048405007
1021,42.601276,0.048425104
1022,42.671674,0.048505496
1023,43.04126,0.048927551
1024,42.75967,0.048605985
1025,43.129257,0.049028041
1026,43.129257,0.049028041
1027,42.882866,0.04874667
1028,43.252452,0.049168725
1029,42.953263,0.048827061
1030,42.988462,0.048867258
1031,43.023661,0.048907454
1032,43.058859,0.048947649
1033,43.111658,0.049007943
1034,43.569241,0.049530488
1035,43.428446,0.049369705
1036,43.182055,0.049088334
1037,43.234853,0.049148628
1038,43.463645,0.049409901
1039,43.375648,0.049309411
1040,43.674837,0.049651075
1041,43.428446,0.049369705
1042,43.481244,0.049429998
1043,43.516443,0.049470194
1044,43.534042,0.049490292
1045,43.58684,0.049550586
1046,43.903629,0.049912349
1047,43.657238,0.049630978
1048,43.692436,0.049671173
1049,43.762834,0.049751565
1050,44.097222,0.050133426
1051,44.15002,0.050193719
1052,43.850831,0.049852055
1053,44.290815,0.050354503
1054,44.238017,0.050294209
1055,43.956427,0.049972642
1056,43.956427,0.049972642
1057,44.43161,0.050515286
1058,44.097222,0.050133426
1059,44.15002,0.050193719
1060,44.15002,0.050193719
1061,44.607603,0.050716265
1062,44.625203,0.050736364
1063,44.41401,0.050495188
1064,44.6956,0.050816755
1065,44.378812,0.050454993
1066,44.6956,0.050816755
1067,44.783597,0.050917245
1068,44.484408,0.05057558
