Point Number , Temperature ,Uncertainty
658,53.372091,0.060725115
659,53.389691,0.060745213
660,53.794477,0.061207473
661,53.442489,0.060805508
662,53.847275,0.061267767
663,53.759278,0.061167276
664,53.882473,0.061307963
665,53.477688,0.060845705
666,53.882473,0.061307963
667,53.530486,0.060905999
668,53.565685,0.060946196
669,53.829675,0.061247668
670,53.600883,0.060986391
671,53.600883,0.060986391
672,53.636082,0.061026588
673,53.97047,0.061408454
674,53.653681,0.061046686
675,54.023269,0.06146875
676,53.70648,0.061106981
677,53.829675,0.061247668
678,53.97047,0.061408454
679,54.093666,0.061549142
680,53.776877,0.061187374
681,53.794477,0.061207473
682,53.812076,0.06122757
683,54.076067,0.061529044
684,53.864874,0.061287865
685,54.375256,0.061870714
686,53.900073,0.061328062
687,53.917672,0.061348159
688,53.900073,0.061328062
689,54.252061,0.061730027
690,54.304859,0.061790321
691,53.97047,0.061408454
692,54.375256,0.061870714
693,54.005669,0.061448651
694,54.287259,0.061770222
695,54.410455,0.06191091
696,54.058467,0.061508945
697,54.322458,0.061810419
698,54.111265,0.06156924
699,54.111265,0.06156924
700,54.164064,0.061629535
701,54.128865,0.061589339
702,54.445654,0.061951107
703,54.216862,0.06168983
704,54.234461,0.061709928
705,54.199262,0.061669731
706,54.56885,0.062091795
707,54.252061,0.061730027
708,54.656846,0.062192285
709,54.639247,0.062172187
710,54.340057,0.061830517
711,54.727244,0.062272679
712,54.727244,0.062272679
713,54.392856,0.061890812
714,54.392856,0.061890812
715,54.83284,0.062393268
716,54.428054,0.061931008
717,54.463253,0.061971205
718,54.480853,0.061991304
719,54.868039,0.062433465
720,54.885638,0.062453562
721,54.56885,0.062091795
722,54.604048,0.062131991
723,54.604048,0.062131991
724,54.621648,0.06215209
725,55.026434,0.062614349
726,54.780042,0.062332973
727,54.674446,0.062212384
728,55.026434,0.062614349
729,55.044033,0.062634447
730,54.744843,0.062292776
731,54.780042,0.062332973
732,54.762443,0.062312875
733,54.797642,0.062353072
734,54.83284,0.062393268
735,55.149629,0.062755036
736,55.237626,0.062855528
737,55.255226,0.062875627
738,54.920837,0.062493759
739,54.938437,0.062513858
740,55.325623,0.062956019
741,54.973635,0.062554054
742,54.991235,0.062574153
743,55.378421,0.063016314
744,55.061632,0.062654545
745,55.325623,0.062956019
746,55.096831,0.062694742
747,55.466418,0.063116805
748,55.184828,0.062795233
749,55.13203,0.062734939
750,55.554415,0.063217296
751,55.484018,0.063136904
752,55.202427,0.062815331
753,55.572015,0.063237395
754,55.272825,0.062895724
755,55.255226,0.062875627
756,55.290424,0.062915822
757,55.325623,0.062956019
758,55.343223,0.062976118
759,55.343223,0.062976118
760,55.730409,0.063418279
761,55.888804,0.063599164
762,55.41362,0.06305651
763,55.43122,0.063076609
764,55.783207,0.063478574
765,55.871204,0.063579065
766,55.501617,0.063157002
767,55.536816,0.063197199
768,55.554415,0.063217296
769,55.554415,0.063217296
770,55.589614,0.063257493
771,56.029599,0.06375995
772,55.959201,0.063679557
773,55.677611,0.063357985
774,55.677611,0.063357985
775,55.71281,0.063398181
776,55.730409,0.063418279
777,55.836005,0.063538868
778,55.800807,0.063498673
779,55.941602,0.063659459
780,55.836005,0.063538868
781,55.871204,0.063579065
782,55.853605,0.063558967
783,56.187993,0.063940834
784,55.924002,0.06363936
785,56.434385,0.064222211
786,55.976801,0.063699656
787,56.240791,0.064001129
788,56.311189,0.064081522
789,56.011999,0.063739851
790,56.047198,0.063780048
791,56.047198,0.063780048
792,56.399186,0.064182014
793,56.117596,0.063860442
794,56.469584,0.064262408
795,56.170394,0.063920736
796,56.187993,0.063940834
797,56.187993,0.063940834
798,56.592779,0.064403095
799,56.645577,0.064463389
800,56.258391,0.064021228
801,56.539981,0.0643428
802,56.328788,0.06410162
803,56.698376,0.064523685
804,56.680776,0.064503586
805,56.399186,0.064182014
806,56.399186,0.064182014
807,56.839171,0.064684471
808,56.434385,0.064222211
809,56.751174,0.06458398
810,56.522382,0.064322702
811,56.487183,0.064282505
812,56.522382,0.064322702
813,56.786373,0.064624177
814,56.592779,0.064403095
815,56.57518,0.064382997
816,56.645577,0.064463389
817,57.13836,0.065026142
818,56.927168,0.064784963
819,56.891969,0.064744766
820,57.032764,0.064905552
821,57.120761,0.065006044
822,56.733574,0.064563881
823,56.751174,0.06458398
824,57.120761,0.065006044
825,56.821571,0.064664372
826,56.85677,0.064704569
827,57.13836,0.065026142
828,56.891969,0.064744766
829,57.243957,0.065146732
830,56.927168,0.064784963
831,57.367153,0.06528742
832,56.997565,0.064865355
833,57.331954,0.065247224
834,57.402351,0.065327616
835,57.419951,0.065347715
836,57.455149,0.065387911
837,57.067963,0.064945749
838,57.103162,0.064985946
839,57.43755,0.065367813
840,57.525547,0.065468305
841,57.543146,0.065488402
842,57.191159,0.065086437
843,57.455149,0.065387911
844,57.648743,0.065608993
845,57.243957,0.065146732
846,57.683942,0.06564919
847,57.296755,0.065207027
848,57.314354,0.065227125
849,57.349553,0.065267321
850,57.384752,0.065307518
851,57.595945,0.065548698
852,57.648743,0.065608993
853,57.824737,0.065809976
854,57.71914,0.065689386
855,57.807137,0.065789877
856,57.472749,0.06540801
857,57.507948,0.065448207
858,57.560746,0.065508501
859,57.877535,0.065870271
860,57.895134,0.065890369
861,57.613544,0.065568796
862,57.930333,0.065930566
863,57.983131,0.06599086
864,57.701541,0.065669288
865,57.666342,0.065629091
866,58.123926,0.066151647
867,58.053529,0.066071254
868,57.73674,0.065709485
869,57.754339,0.065729582
870,58.088728,0.066111451
871,57.807137,0.065789877
872,57.824737,0.065809976
873,58.106327,0.066131549
874,58.229523,0.066272237
875,58.264722,0.066312434
876,57.877535,0.065870271
877,58.247122,0.066292335
878,57.930333,0.065930566
879,57.965532,0.065970763
880,58.31752,0.066372729
881,58.264722,0.066312434
882,58.035929,0.066051155
883,58.01833,0.066031057
884,58.053529,0.066071254
885,58.071128,0.066091352
886,58.071128,0.066091352
887,58.106327,0.066131549
888,58.528713,0.066613909
889,58.141526,0.066171746
890,58.387917,0.066453122
891,58.581511,0.066674204
892,58.194324,0.06623204
893,58.229523,0.066272237
894,58.229523,0.066272237
895,58.229523,0.066272237
896,58.651908,0.066754597
897,58.29992,0.06635263
898,58.29992,0.06635263
899,58.370318,0.066433024
900,58.370318,0.066433024
901,58.757505,0.066875187
902,58.704707,0.066814892
903,58.387917,0.066453122
904,58.792704,0.066915384
905,58.423116,0.066493318
906,58.440716,0.066513418
907,58.757505,0.066875187
908,58.475914,0.066553613
909,58.511113,0.06659381
910,58.915899,0.067056072
911,58.827902,0.06695558
912,58.563911,0.066654105
913,58.563911,0.066654105
914,58.8807,0.067015875
915,58.59911,0.066694302
916,58.986297,0.067136465
917,58.845502,0.066975679
918,58.968697,0.067116366
919,58.669508,0.066774696
920,58.687107,0.066794793
921,59.109493,0.067277154
922,59.056694,0.067216858
923,59.267887,0.067458038
924,59.109493,0.067277154
925,59.162291,0.067337449
926,59.162291,0.067337449
927,58.792704,0.066915384
928,58.827902,0.06695558
929,59.144691,0.06731735
930,59.039095,0.06719676
931,58.845502,0.066975679
932,58.8807,0.067015875
933,58.915899,0.067056072
934,59.303086,0.067498235
935,59.320685,0.067518333
936,59.320685,0.067518333
937,59.338285,0.067538432
938,58.986297,0.067136465
939,59.338285,0.067538432
940,59.320685,0.067518333
941,59.408682,0.067618825
942,59.373484,0.067578629
943,59.391083,0.067598727
944,59.355884,0.06755853
945,59.056694,0.067216858
946,59.039095,0.06719676
947,59.531878,0.067759513
948,59.496679,0.067719317
949,59.091893,0.067257055
950,59.091893,0.067257055
951,59.443881,0.067659022
952,59.426282,0.067638924
953,59.549478,0.067779613
954,59.162291,0.067337449
955,59.19749,0.067377646
956,59.619875,0.067860005
957,59.619875,0.067860005
958,59.250288,0.06743794
959,59.250288,0.06743794
960,59.619875,0.067860005
961,59.584676,0.067819808
962,59.285487,0.067478137
963,59.303086,0.067498235
964,59.672673,0.0679203
965,59.637475,0.067880104
966,59.531878,0.067759513
967,59.707872,0.067960497
968,59.426282,0.067638924
969,59.672673,0.0679203
970,59.373484,0.067578629
971,59.373484,0.067578629
972,59.514279,0.067739416
973,59.408682,0.067618825
974,59.848667,0.068121284
975,59.77827,0.068040891
976,59.831068,0.068101186
977,59.443881,0.067659022
978,59.813469,0.068081088
979,59.47908,0.067699219
980,59.47908,0.067699219
981,59.795869,0.068060989
982,59.496679,0.067719317
983,59.496679,0.067719317
984,59.77827,0.068040891
985,59.813469,0.068081088
986,59.883866,0.06816148
987,59.567077,0.06779971
988,59.883866,0.06816148
989,59.919065,0.068201677
990,59.549478,0.067779613
991,59.936664,0.068221775
992,59.919065,0.068201677
993,59.936664,0.068221775
994,59.567077,0.06779971
995,59.567077,0.06779971
996,59.989463,0.068282071
997,59.619875,0.067860005
998,59.602276,0.067839907
999,59.971863,0.068261972
1000,60.05986,0.068362464
1001,59.971863,0.068261972
1002,59.637475,0.067880104
1003,59.954264,0.068241874
1004,60.095059,0.068402661
1005,59.655074,0.067900202
1006,60.05986,0.068362464
1007,59.672673,0.0679203
1008,60.07746,0.068382563
1009,60.007062,0.068302169
1010,60.05986,0.068362464
1011,60.024661,0.068322267
1012,59.707872,0.067960497
1013,60.253454,0.068583547
1014,59.707872,0.067960497
1015,59.725472,0.067980596
1016,59.707872,0.067960497
1017,59.725472,0.067980596
1018,59.743071,0.068000694
1019,59.936664,0.068221775
1020,59.76067,0.068020792
1021,59.743071,0.068000694
1022,60.07746,0.068382563
1023,60.095059,0.068402661
1024,60.112658,0.068422759
1025,59.77827,0.068040891
1026,59.77827,0.068040891
1027,60.147857,0.068462956
1028,60.147857,0.068462956
1029,59.813469,0.068081088
1030,59.813469,0.068081088
1031,59.76067,0.068020792
1032,60.130258,0.068442858
1033,59.813469,0.068081088
1034,59.795869,0.068060989
1035,59.795869,0.068060989
1036,60.165457,0.068483055
1037,60.200655,0.068523251
1038,59.77827,0.068040891
1039,59.813469,0.068081088
1040,60.306252,0.068643841
1041,59.831068,0.068101186
1042,59.813469,0.068081088
1043,59.848667,0.068121284
1044,60.183056,0.068503153
1045,59.848667,0.068121284
1046,60.218255,0.06854335
1047,60.112658,0.068422759
1048,59.848667,0.068121284
1049,59.848667,0.068121284
1050,59.813469,0.068081088
1051,59.848667,0.068121284
1052,59.866267,0.068141383
1053,59.848667,0.068121284
1054,60.165457,0.068483055
1055,59.866267,0.068141383
1056,59.866267,0.068141383
1057,59.866267,0.068141383
1058,59.813469,0.068081088
1059,59.813469,0.068081088
1060,60.200655,0.068523251
1061,60.218255,0.06854335
1062,59.831068,0.068101186
1063,59.866267,0.068141383
1064,60.130258,0.068442858
1065,59.831068,0.068101186
1066,59.883866,0.06816148
1067,59.831068,0.068101186
