Point Number , Temperature ,Uncertainty
464,53.565685,0.060946196
465,53.952871,0.061388356
466,53.565685,0.060946196
467,53.618483,0.06100649
468,53.864874,0.061287865
469,53.565685,0.060946196
470,53.618483,0.06100649
471,53.583284,0.060966294
472,53.600883,0.060986391
473,53.935272,0.061368258
474,53.97047,0.061408454
475,53.600883,0.060986391
476,53.98807,0.061428553
477,53.636082,0.061026588
478,53.636082,0.061026588
479,54.005669,0.061448651
480,53.952871,0.061388356
481,53.653681,0.061046686
482,53.653681,0.061046686
483,54.216862,0.06168983
484,54.023269,0.06146875
485,53.97047,0.061408454
486,54.005669,0.061448651
487,54.005669,0.061448651
488,54.023269,0.06146875
489,53.68888,0.061086883
490,53.724079,0.061127079
491,53.70648,0.061106981
492,53.653681,0.061046686
493,54.076067,0.061529044
494,53.70648,0.061106981
495,54.093666,0.061549142
496,53.724079,0.061127079
497,53.741678,0.061147177
498,54.023269,0.06146875
499,54.023269,0.06146875
500,54.040868,0.061488847
501,54.146464,0.061609436
502,54.076067,0.061529044
503,53.759278,0.061167276
504,54.181663,0.061649633
505,54.111265,0.06156924
506,53.794477,0.061207473
507,54.076067,0.061529044
508,54.128865,0.061589339
509,54.023269,0.06146875
510,53.829675,0.061247668
511,54.199262,0.061669731
512,53.864874,0.061287865
513,54.216862,0.06168983
514,54.234461,0.061709928
515,53.829675,0.061247668
516,53.864874,0.061287865
517,54.093666,0.061549142
518,53.864874,0.061287865
519,54.199262,0.061669731
520,54.199262,0.061669731
521,54.023269,0.06146875
522,53.900073,0.061328062
523,54.181663,0.061649633
524,53.917672,0.061348159
525,53.900073,0.061328062
526,54.26966,0.061750124
527,53.935272,0.061368258
528,54.287259,0.061770222
529,54.252061,0.061730027
530,53.97047,0.061408454
531,54.234461,0.061709928
532,53.98807,0.061428553
533,53.952871,0.061388356
534,53.98807,0.061428553
535,53.97047,0.061408454
536,54.005669,0.061448651
537,54.023269,0.06146875
538,54.005669,0.061448651
539,54.058467,0.061508945
540,54.040868,0.061488847
541,54.428054,0.061931008
542,54.076067,0.061529044
543,54.428054,0.061931008
544,54.058467,0.061508945
545,54.040868,0.061488847
546,54.480853,0.061991304
547,54.076067,0.061529044
548,54.498452,0.062011402
549,54.128865,0.061589339
550,54.586449,0.062111893
551,54.445654,0.061951107
552,54.128865,0.061589339
553,54.146464,0.061609436
554,54.164064,0.061629535
555,54.463253,0.061971205
556,54.181663,0.061649633
557,54.164064,0.061629535
558,54.199262,0.061669731
559,54.164064,0.061629535
560,54.55125,0.062071696
561,54.55125,0.062071696
562,54.55125,0.062071696
563,54.656846,0.062192285
564,54.586449,0.062111893
565,54.252061,0.061730027
566,54.604048,0.062131991
567,54.26966,0.061750124
568,54.287259,0.061770222
569,54.26966,0.061750124
570,54.304859,0.061790321
571,54.56885,0.062091795
572,54.621648,0.06215209
573,54.304859,0.061790321
574,54.340057,0.061830517
575,54.340057,0.061830517
576,54.656846,0.062192285
577,54.727244,0.062272679
578,54.340057,0.061830517
579,54.357657,0.061850616
580,54.410455,0.06191091
581,54.410455,0.06191091
582,54.410455,0.06191091
583,54.375256,0.061870714
584,54.410455,0.06191091
585,54.727244,0.062272679
586,54.727244,0.062272679
587,54.428054,0.061931008
588,54.445654,0.061951107
589,54.463253,0.061971205
590,54.428054,0.061931008
591,54.674446,0.062212384
592,54.428054,0.061931008
593,54.744843,0.062292776
594,54.498452,0.062011402
595,54.516051,0.062031499
596,54.498452,0.062011402
597,54.516051,0.062031499
598,54.533651,0.062051598
599,55.044033,0.062634447
600,54.85044,0.062413367
601,55.044033,0.062634447
602,54.991235,0.062574153
603,54.692045,0.062232482
604,54.56885,0.062091795
605,54.956036,0.062533956
606,54.604048,0.062131991
607,54.586449,0.062111893
608,54.604048,0.062131991
609,54.604048,0.062131991
610,54.621648,0.06215209
611,54.956036,0.062533956
612,55.008834,0.06259425
613,54.656846,0.062192285
614,55.008834,0.06259425
615,54.674446,0.062212384
616,54.656846,0.062192285
617,54.656846,0.062192285
618,55.044033,0.062634447
619,54.991235,0.062574153
620,54.674446,0.062212384
621,54.692045,0.062232482
622,55.044033,0.062634447
623,54.709645,0.062252581
624,55.026434,0.062614349
625,54.709645,0.062252581
626,54.744843,0.062292776
627,55.13203,0.062734939
628,54.762443,0.062312875
629,55.096831,0.062694742
630,55.13203,0.062734939
631,54.762443,0.062312875
632,55.184828,0.062795233
633,54.780042,0.062332973
634,54.797642,0.062353072
635,54.815241,0.06237317
636,55.079232,0.062674644
637,54.815241,0.06237317
638,54.815241,0.06237317
639,54.815241,0.06237317
640,55.220027,0.06283543
641,55.220027,0.06283543
642,54.83284,0.062393268
643,55.167229,0.062775135
644,55.184828,0.062795233
645,55.184828,0.062795233
646,55.202427,0.062815331
647,55.237626,0.062855528
648,55.202427,0.062815331
649,54.885638,0.062453562
650,55.290424,0.062915822
651,55.272825,0.062895724
652,55.044033,0.062634447
653,55.202427,0.062815331
654,55.308024,0.062935921
655,54.920837,0.062493759
656,55.272825,0.062895724
657,55.255226,0.062875627
658,55.308024,0.062935921
659,55.184828,0.062795233
660,55.096831,0.062694742
661,54.956036,0.062533956
662,55.13203,0.062734939
663,55.343223,0.062976118
664,54.991235,0.062574153
665,54.973635,0.062554054
666,54.991235,0.062574153
667,55.360822,0.062996216
668,55.008834,0.06259425
669,55.378421,0.063016314
670,54.991235,0.062574153
671,55.026434,0.062614349
672,55.008834,0.06259425
673,55.378421,0.063016314
674,55.41362,0.06305651
675,55.325623,0.062956019
676,55.378421,0.063016314
677,55.378421,0.063016314
678,55.448819,0.063096707
679,55.044033,0.062634447
680,55.079232,0.062674644
681,55.325623,0.062956019
682,55.448819,0.063096707
683,55.096831,0.062694742
684,55.061632,0.062654545
685,55.114431,0.062714841
686,55.079232,0.062674644
687,55.642412,0.063317788
688,55.096831,0.062694742
689,55.096831,0.062694742
690,55.114431,0.062714841
691,55.448819,0.063096707
692,55.466418,0.063116805
693,55.484018,0.063136904
694,55.096831,0.062694742
695,55.519216,0.0631771
696,55.13203,0.062734939
697,55.13203,0.062734939
698,55.114431,0.062714841
699,55.448819,0.063096707
700,55.41362,0.06305651
701,55.378421,0.063016314
702,55.448819,0.063096707
703,55.13203,0.062734939
704,55.501617,0.063157002
705,55.167229,0.062775135
706,55.484018,0.063136904
707,55.466418,0.063116805
708,55.167229,0.062775135
709,55.448819,0.063096707
710,55.149629,0.062755036
711,55.149629,0.062755036
712,55.167229,0.062775135
713,55.096831,0.062694742
714,55.167229,0.062775135
715,55.167229,0.062775135
716,55.167229,0.062775135
717,55.536816,0.063197199
718,55.484018,0.063136904
719,55.184828,0.062795233
720,55.536816,0.063197199
721,55.202427,0.062815331
722,55.167229,0.062775135
723,55.184828,0.062795233
724,55.184828,0.062795233
725,55.184828,0.062795233
726,55.167229,0.062775135
727,55.484018,0.063136904
728,55.167229,0.062775135
729,55.536816,0.063197199
730,55.484018,0.063136904
731,55.519216,0.0631771
732,55.167229,0.062775135
733,55.202427,0.062815331
734,55.184828,0.062795233
735,55.202427,0.062815331
736,55.184828,0.062795233
737,55.167229,0.062775135
738,55.184828,0.062795233
739,55.572015,0.063237395
740,55.501617,0.063157002
741,55.572015,0.063237395
742,55.519216,0.0631771
743,55.396021,0.063036413
744,55.519216,0.0631771
745,55.167229,0.062775135
746,55.466418,0.063116805
747,55.149629,0.062755036
748,55.536816,0.063197199
749,55.501617,0.063157002
750,55.184828,0.062795233
751,55.519216,0.0631771
752,55.184828,0.062795233
753,55.466418,0.063116805
754,55.519216,0.0631771
755,55.149629,0.062755036
756,55.184828,0.062795233
757,55.448819,0.063096707
758,55.184828,0.062795233
759,55.466418,0.063116805
760,55.149629,0.062755036
761,55.149629,0.062755036
762,55.13203,0.062734939
763,55.536816,0.063197199
764,55.554415,0.063217296
765,55.167229,0.062775135
766,55.519216,0.0631771
767,55.13203,0.062734939
768,55.448819,0.063096707
769,55.096831,0.062694742
770,55.149629,0.062755036
771,55.448819,0.063096707
772,55.114431,0.062714841
773,55.114431,0.062714841
774,55.519216,0.0631771
775,55.466418,0.063116805
776,55.448819,0.063096707
777,55.114431,0.062714841
778,55.448819,0.063096707
779,55.114431,0.062714841
780,55.448819,0.063096707
781,55.061632,0.062654545
782,55.43122,0.063076609
783,55.114431,0.062714841
784,55.096831,0.062694742
785,55.114431,0.062714841
786,55.43122,0.063076609
787,55.079232,0.062674644
788,55.484018,0.063136904
789,55.396021,0.063036413
790,55.308024,0.062935921
791,55.396021,0.063036413
792,55.396021,0.063036413
793,55.43122,0.063076609
794,55.061632,0.062654545
795,55.41362,0.06305651
796,55.378421,0.063016314
797,55.061632,0.062654545
798,55.114431,0.062714841
799,55.360822,0.062996216
800,55.360822,0.062996216
801,55.026434,0.062614349
802,55.026434,0.062614349
803,55.396021,0.063036413
804,55.008834,0.06259425
805,55.325623,0.062956019
806,55.008834,0.06259425
807,54.991235,0.062574153
808,54.973635,0.062554054
809,55.308024,0.062935921
810,54.973635,0.062554054
811,54.973635,0.062554054
812,55.272825,0.062895724
813,54.956036,0.062533956
814,55.308024,0.062935921
815,54.956036,0.062533956
816,54.973635,0.062554054
817,54.938437,0.062513858
818,54.920837,0.062493759
819,55.308024,0.062935921
820,54.938437,0.062513858
821,54.938437,0.062513858
822,55.308024,0.062935921
823,54.885638,0.062453562
824,54.885638,0.062453562
825,55.220027,0.06283543
826,55.290424,0.062915822
827,54.885638,0.062453562
828,54.885638,0.062453562
829,55.202427,0.062815331
830,55.308024,0.062935921
831,54.885638,0.062453562
832,54.868039,0.062433465
833,55.202427,0.062815331
834,54.85044,0.062413367
835,55.237626,0.062855528
836,55.184828,0.062795233
837,54.815241,0.06237317
838,54.83284,0.062393268
839,55.114431,0.062714841
840,54.83284,0.062393268
841,54.797642,0.062353072
842,55.114431,0.062714841
843,54.83284,0.062393268
844,54.83284,0.062393268
845,54.780042,0.062332973
846,54.797642,0.062353072
847,55.096831,0.062694742
848,54.762443,0.062312875
849,55.096831,0.062694742
850,54.780042,0.062332973
851,54.762443,0.062312875
852,54.727244,0.062272679
853,54.744843,0.062292776
854,55.026434,0.062614349
855,54.744843,0.062292776
856,55.096831,0.062694742
857,55.096831,0.062694742
858,54.727244,0.062272679
859,55.044033,0.062634447
860,54.692045,0.062232482
861,55.044033,0.062634447
862,54.991235,0.062574153
863,54.692045,0.062232482
864,54.656846,0.062192285
865,55.026434,0.062614349
866,54.692045,0.062232482
867,54.656846,0.062192285
868,55.008834,0.06259425
869,55.026434,0.062614349
870,55.026434,0.062614349
871,54.868039,0.062433465
872,54.621648,0.06215209
873,54.621648,0.06215209
874,54.762443,0.062312875
875,54.956036,0.062533956
876,54.621648,0.06215209
877,54.973635,0.062554054
878,54.920837,0.062493759
879,54.920837,0.062493759
880,54.586449,0.062111893
881,54.56885,0.062091795
882,54.56885,0.062091795
883,54.938437,0.062513858
884,54.55125,0.062071696
885,54.868039,0.062433465
886,54.516051,0.062031499
887,54.533651,0.062051598
888,54.516051,0.062031499
889,54.533651,0.062051598
890,54.516051,0.062031499
891,54.498452,0.062011402
892,54.533651,0.062051598
893,54.885638,0.062453562
894,54.83284,0.062393268
895,54.797642,0.062353072
896,54.920837,0.062493759
897,54.498452,0.062011402
898,54.83284,0.062393268
899,54.463253,0.061971205
900,54.445654,0.061951107
901,54.744843,0.062292776
902,54.445654,0.061951107
903,54.445654,0.061951107
904,54.428054,0.061931008
905,54.445654,0.061951107
906,54.744843,0.062292776
907,54.445654,0.061951107
908,54.445654,0.061951107
909,54.692045,0.062232482
910,54.780042,0.062332973
911,54.445654,0.061951107
912,54.392856,0.061890812
913,54.674446,0.062212384
914,54.83284,0.062393268
915,54.692045,0.062232482
916,54.392856,0.061890812
917,54.727244,0.062272679
918,54.357657,0.061850616
919,54.639247,0.062172187
920,54.375256,0.061870714
921,54.357657,0.061850616
922,54.340057,0.061830517
923,54.357657,0.061850616
924,54.692045,0.062232482
925,54.709645,0.062252581
926,54.604048,0.062131991
927,54.709645,0.062252581
928,54.709645,0.062252581
929,54.304859,0.061790321
930,54.83284,0.062393268
931,54.304859,0.061790321
932,54.639247,0.062172187
933,54.287259,0.061770222
934,54.674446,0.062212384
935,54.26966,0.061750124
936,54.304859,0.061790321
937,54.287259,0.061770222
938,54.304859,0.061790321
939,54.674446,0.062212384
940,54.234461,0.061709928
941,54.252061,0.061730027
942,54.287259,0.061770222
943,54.604048,0.062131991
944,54.252061,0.061730027
945,54.26966,0.061750124
946,54.252061,0.061730027
947,54.621648,0.06215209
948,54.234461,0.061709928
949,54.216862,0.06168983
950,54.480853,0.061991304
951,54.621648,0.06215209
952,54.234461,0.061709928
953,54.181663,0.061649633
954,54.234461,0.061709928
955,54.744843,0.062292776
956,54.692045,0.062232482
957,54.480853,0.061991304
958,54.56885,0.062091795
959,54.199262,0.061669731
960,54.674446,0.062212384
961,54.586449,0.062111893
962,54.463253,0.061971205
963,54.55125,0.062071696
964,54.216862,0.06168983
965,54.181663,0.061649633
966,54.146464,0.061609436
967,54.480853,0.061991304
968,54.164064,0.061629535
969,54.55125,0.062071696
970,54.181663,0.061649633
971,54.304859,0.061790321
972,54.516051,0.062031499
973,54.480853,0.061991304
974,54.181663,0.061649633
975,54.146464,0.061609436
976,54.181663,0.061649633
977,54.392856,0.061890812
978,54.445654,0.061951107
979,54.164064,0.061629535
980,54.516051,0.062031499
981,54.516051,0.062031499
982,54.111265,0.06156924
983,54.146464,0.061609436
984,54.26966,0.061750124
985,54.146464,0.061609436
986,54.516051,0.062031499
987,54.480853,0.061991304
988,54.463253,0.061971205
989,54.428054,0.061931008
990,54.674446,0.062212384
991,54.128865,0.061589339
992,54.428054,0.061931008
993,54.428054,0.061931008
994,54.480853,0.061991304
995,54.128865,0.061589339
996,54.111265,0.06156924
997,54.498452,0.062011402
998,54.076067,0.061529044
999,54.146464,0.061609436
1000,54.55125,0.062071696
1001,54.516051,0.062031499
1002,54.128865,0.061589339
1003,54.498452,0.062011402
1004,54.428054,0.061931008
1005,54.128865,0.061589339
1006,54.111265,0.06156924
1007,54.164064,0.061629535
1008,54.428054,0.061931008
1009,54.463253,0.061971205
1010,54.128865,0.061589339
1011,54.128865,0.061589339
1012,54.480853,0.061991304
1013,54.480853,0.061991304
1014,54.392856,0.061890812
1015,54.146464,0.061609436
1016,54.445654,0.061951107
1017,54.128865,0.061589339
1018,54.093666,0.061549142
1019,54.146464,0.061609436
1020,54.146464,0.061609436
1021,54.146464,0.061609436
1022,54.480853,0.061991304
1023,54.146464,0.061609436
1024,54.146464,0.061609436
1025,54.586449,0.062111893
1026,54.146464,0.061609436
1027,54.146464,0.061609436
1028,54.146464,0.061609436
1029,54.445654,0.061951107
1030,54.463253,0.061971205
1031,54.164064,0.061629535
1032,54.181663,0.061649633
1033,54.375256,0.061870714
1034,54.516051,0.062031499
1035,54.533651,0.062051598
1036,54.164064,0.061629535
1037,54.516051,0.062031499
1038,54.516051,0.062031499
1039,54.533651,0.062051598
1040,54.181663,0.061649633
1041,54.674446,0.062212384
1042,54.199262,0.061669731
1043,54.199262,0.061669731
1044,54.199262,0.061669731
1045,54.181663,0.061649633
1046,54.164064,0.061629535
1047,54.56885,0.062091795
1048,54.199262,0.061669731
1049,54.216862,0.06168983
1050,54.516051,0.062031499
1051,54.216862,0.06168983
1052,54.621648,0.06215209
1053,54.234461,0.061709928
1054,54.604048,0.062131991
1055,54.234461,0.061709928
1056,54.234461,0.061709928
1057,54.252061,0.061730027
1058,54.56885,0.062091795
1059,54.252061,0.061730027
1060,54.586449,0.062111893
1061,54.234461,0.061709928
1062,54.234461,0.061709928
1063,54.287259,0.061770222
1064,54.26966,0.061750124
1065,54.252061,0.061730027
1066,54.639247,0.062172187
1067,54.304859,0.061790321
