Point Number , Temperature ,Uncertainty
363,63.738136,0.072563027
364,63.386147,0.072161058
365,63.350949,0.072120862
366,63.685337,0.072502731
367,63.350949,0.072120862
368,63.31575,0.072080665
369,63.720536,0.072542928
370,63.702937,0.07252283
371,63.227753,0.071980173
372,63.702937,0.07252283
373,63.280551,0.072040468
374,63.59734,0.072402239
375,63.262952,0.07202037
376,63.280551,0.072040468
377,63.280551,0.072040468
378,63.262952,0.07202037
379,63.59734,0.072402239
380,63.245352,0.072000271
381,63.562142,0.072362043
382,63.227753,0.071980173
383,63.192554,0.071939976
384,63.210153,0.071960074
385,63.544542,0.072341944
386,63.157355,0.071899779
387,63.227753,0.071980173
388,63.579741,0.072382141
389,63.61494,0.072422338
390,63.174955,0.071919878
391,63.562142,0.072362043
392,63.139756,0.071879681
393,63.139756,0.071879681
394,63.122156,0.071859582
395,63.104557,0.071839484
396,63.509343,0.072301747
397,63.491744,0.072281649
398,63.438946,0.072221354
399,63.438946,0.072221354
400,63.104557,0.071839484
401,63.086958,0.071819386
402,63.069358,0.071799287
403,63.438946,0.072221354
404,63.456545,0.072241452
405,63.069358,0.071799287
406,63.456545,0.072241452
407,63.104557,0.071839484
408,63.368548,0.07214096
409,63.034159,0.07175909
410,63.034159,0.07175909
411,63.350949,0.072120862
412,63.034159,0.07175909
413,63.386147,0.072161058
414,63.034159,0.07175909
415,63.350949,0.072120862
416,63.280551,0.072040468
417,62.998961,0.071718894
418,62.981361,0.071698795
419,63.31575,0.072080665
420,62.981361,0.071698795
421,63.01656,0.071738992
422,63.01656,0.071738992
423,62.998961,0.071718894
424,63.280551,0.072040468
425,62.981361,0.071698795
426,63.280551,0.072040468
427,62.981361,0.071698795
428,63.350949,0.072120862
429,62.963762,0.071678697
430,62.981361,0.071698795
431,63.227753,0.071980173
432,63.29815,0.072060566
433,62.893364,0.071598303
434,63.245352,0.072000271
435,63.333349,0.072100763
436,62.946162,0.071658598
437,63.333349,0.072100763
438,62.946162,0.071658598
439,62.928563,0.0716385
440,63.280551,0.072040468
441,63.262952,0.07202037
442,63.262952,0.07202037
443,63.280551,0.072040468
444,63.29815,0.072060566
445,62.928563,0.0716385
446,62.928563,0.0716385
447,63.262952,0.07202037
448,63.262952,0.07202037
449,63.280551,0.072040468
450,63.227753,0.071980173
451,63.227753,0.071980173
452,62.910963,0.071618401
453,62.928563,0.0716385
454,62.946162,0.071658598
455,62.928563,0.0716385
456,62.910963,0.071618401
457,62.946162,0.071658598
458,62.893364,0.071598303
459,62.928563,0.0716385
460,62.946162,0.071658598
461,63.245352,0.072000271
462,63.31575,0.072080665
463,62.928563,0.0716385
464,63.31575,0.072080665
465,63.280551,0.072040468
466,63.210153,0.071960074
467,62.946162,0.071658598
468,62.910963,0.071618401
469,62.946162,0.071658598
470,62.928563,0.0716385
471,62.928563,0.0716385
472,62.910963,0.071618401
473,63.227753,0.071980173
474,62.928563,0.0716385
475,62.946162,0.071658598
476,62.928563,0.0716385
477,63.421346,0.072201255
478,63.262952,0.07202037
479,62.910963,0.071618401
480,63.31575,0.072080665
481,62.928563,0.0716385
482,62.963762,0.071678697
483,63.350949,0.072120862
484,62.946162,0.071658598
485,62.928563,0.0716385
486,63.29815,0.072060566
487,62.963762,0.071678697
488,63.31575,0.072080665
489,62.963762,0.071678697
490,63.368548,0.07214096
491,62.946162,0.071658598
492,63.31575,0.072080665
493,63.350949,0.072120862
494,63.31575,0.072080665
495,62.963762,0.071678697
496,62.981361,0.071698795
497,63.210153,0.071960074
498,63.350949,0.072120862
499,63.333349,0.072100763
500,63.01656,0.071738992
501,63.333349,0.072100763
502,62.998961,0.071718894
503,63.01656,0.071738992
504,62.998961,0.071718894
505,63.262952,0.07202037
506,63.403747,0.072181157
507,63.421346,0.072201255
508,63.368548,0.07214096
509,63.350949,0.072120862
510,63.350949,0.072120862
511,63.051759,0.071779189
512,63.386147,0.072161058
513,63.386147,0.072161058
514,63.403747,0.072181157
515,63.01656,0.071738992
516,63.051759,0.071779189
517,63.386147,0.072161058
518,63.069358,0.071799287
519,63.421346,0.072201255
520,63.403747,0.072181157
521,63.350949,0.072120862
522,63.086958,0.071819386
523,63.368548,0.07214096
524,63.456545,0.072241452
525,63.491744,0.072281649
526,63.122156,0.071859582
527,63.491744,0.072281649
528,63.474145,0.072261551
529,63.403747,0.072181157
530,63.104557,0.071839484
531,63.438946,0.072221354
532,63.438946,0.072221354
533,63.526943,0.072321846
534,63.139756,0.071879681
535,63.139756,0.071879681
536,63.139756,0.071879681
537,63.702937,0.07252283
538,63.720536,0.072542928
539,63.192554,0.071939976
540,63.192554,0.071939976
541,63.210153,0.071960074
542,63.210153,0.071960074
543,63.562142,0.072362043
544,63.192554,0.071939976
545,63.526943,0.072321846
546,63.61494,0.072422338
547,63.544542,0.072341944
548,63.245352,0.072000271
549,63.245352,0.072000271
550,63.59734,0.072402239
551,63.650139,0.072462535
552,63.29815,0.072060566
553,63.245352,0.072000271
554,63.650139,0.072462535
555,63.31575,0.072080665
556,63.667738,0.072482633
557,63.29815,0.072060566
558,63.685337,0.072502731
559,63.562142,0.072362043
560,63.333349,0.072100763
561,63.333349,0.072100763
562,63.368548,0.07214096
563,63.650139,0.072462535
564,63.702937,0.07252283
565,63.790934,0.072623322
566,63.350949,0.072120862
567,63.386147,0.072161058
568,63.403747,0.072181157
569,63.650139,0.072462535
570,63.808533,0.07264342
571,63.438946,0.072221354
572,63.826133,0.072663519
573,63.826133,0.072663519
574,63.438946,0.072221354
575,63.790934,0.072623322
576,63.474145,0.072261551
577,63.702937,0.07252283
578,63.456545,0.072241452
579,63.509343,0.072301747
580,63.491744,0.072281649
581,63.826133,0.072663519
582,63.544542,0.072341944
583,63.562142,0.072362043
584,63.89653,0.072743912
585,63.562142,0.072362043
586,63.579741,0.072382141
587,63.562142,0.072362043
588,63.61494,0.072422338
589,63.59734,0.072402239
590,64.019726,0.072884601
591,63.61494,0.072422338
592,63.61494,0.072422338
593,63.632539,0.072442436
594,63.650139,0.072462535
595,63.650139,0.072462535
596,63.650139,0.072462535
597,63.949329,0.072804208
598,63.667738,0.072482633
599,63.702937,0.07252283
600,63.702937,0.07252283
601,64.054925,0.072924798
602,63.738136,0.072563027
603,63.738136,0.072563027
604,63.738136,0.072563027
605,64.107723,0.072985093
606,63.755735,0.072583125
607,63.790934,0.072623322
608,63.790934,0.072623322
609,64.19572,0.073085585
610,64.19572,0.073085585
611,63.826133,0.072663519
612,64.21332,0.073105684
613,64.21332,0.073105684
614,64.142922,0.07302529
615,64.230919,0.073125782
616,64.19572,0.073085585
617,64.19572,0.073085585
618,63.91413,0.072764011
619,64.248519,0.073145881
620,64.248519,0.073145881
621,63.91413,0.072764011
622,63.949329,0.072804208
623,63.966928,0.072824306
624,64.530109,0.073467455
625,63.966928,0.072824306
626,64.371714,0.073286569
627,64.002127,0.072864503
628,64.318916,0.073226274
629,64.019726,0.072884601
630,64.424513,0.073346865
631,64.072524,0.072944896
632,64.054925,0.072924798
633,64.054925,0.072924798
634,64.107723,0.072985093
635,64.301317,0.073206176
636,64.107723,0.072985093
637,64.142922,0.07302529
638,64.49491,0.073427258
639,64.178121,0.073065487
640,64.125323,0.073005192
641,64.635706,0.073588046
642,64.565308,0.073507652
643,64.21332,0.073105684
644,64.618106,0.073567947
645,64.582907,0.07352775
646,64.21332,0.073105684
647,64.248519,0.073145881
648,64.618106,0.073567947
649,64.283717,0.073186077
650,64.266118,0.073165979
651,64.776501,0.073748834
652,64.301317,0.073206176
653,64.688504,0.073648341
654,64.741302,0.073708636
655,64.354115,0.073266471
656,64.371714,0.073286569
657,64.758901,0.073728734
658,64.565308,0.073507652
659,64.389314,0.073306668
660,64.424513,0.073346865
661,64.723703,0.073688539
662,64.442112,0.073366963
663,64.424513,0.073346865
664,64.459711,0.073387061
665,64.864498,0.073849326
666,64.49491,0.073427258
667,64.49491,0.073427258
668,64.477311,0.07340716
669,64.934896,0.07392972
670,64.899697,0.073889523
671,64.530109,0.073467455
672,64.49491,0.073427258
673,64.934896,0.07392972
674,64.970094,0.073969916
675,64.952495,0.073949818
676,64.600507,0.073547849
677,64.653305,0.073608144
678,64.618106,0.073567947
679,64.688504,0.073648341
680,64.688504,0.073648341
681,64.723703,0.073688539
682,64.688504,0.073648341
683,65.058091,0.074070408
684,64.741302,0.073708636
685,64.758901,0.073728734
686,64.8117,0.073789031
687,64.8117,0.073789031
688,65.181287,0.074211097
689,64.8117,0.073789031
690,64.846898,0.073829227
691,64.864498,0.073849326
692,64.829299,0.073809129
693,64.864498,0.073849326
694,64.882097,0.073869424
695,64.899697,0.073889523
696,65.286884,0.074331688
697,65.286884,0.074331688
698,64.952495,0.073949818
699,65.357281,0.074412081
700,65.304483,0.074351786
701,65.339682,0.074391983
702,65.533276,0.074613067
703,65.022893,0.074030212
704,65.022893,0.074030212
705,65.058091,0.074070408
706,65.040492,0.07405031
707,65.374881,0.07443218
708,65.09329,0.074110605
709,65.11089,0.074130704
710,65.533276,0.074613067
711,65.445278,0.074512573
712,65.163688,0.074190999
713,65.550875,0.074633165
714,65.550875,0.074633165
715,65.515676,0.074592967
716,65.216486,0.074251294
717,65.216486,0.074251294
718,65.586074,0.074673362
719,65.656471,0.074753755
720,65.603673,0.07469346
721,65.269284,0.074311589
722,65.304483,0.074351786
723,65.304483,0.074351786
724,65.339682,0.074391983
725,65.726869,0.074834149
726,65.357281,0.074412081
727,65.374881,0.07443218
728,65.726869,0.074834149
729,65.41008,0.074472377
730,65.445278,0.074512573
731,65.797267,0.074914543
732,65.70927,0.074814051
733,65.762068,0.074874346
734,65.498077,0.074572869
735,65.902863,0.075035133
736,65.533276,0.074613067
737,65.902863,0.075035133
738,66.043659,0.075195921
739,65.568474,0.074653263
740,65.586074,0.074673362
741,65.99086,0.075135625
742,65.955661,0.075095428
743,65.674071,0.074773854
744,65.638872,0.074733657
745,66.00846,0.075155724
746,65.69167,0.074793952
747,66.061258,0.075216019
748,66.078857,0.075236117
749,66.096457,0.075256217
750,66.131656,0.075296414
751,65.797267,0.074914543
752,66.131656,0.075296414
753,65.797267,0.074914543
754,65.832466,0.07495474
755,66.202053,0.075376807
756,65.832466,0.07495474
757,65.850065,0.074974838
758,65.885264,0.075015035
759,65.955661,0.075095428
760,65.920463,0.075055232
761,66.325249,0.075517496
762,66.254852,0.075437103
763,66.342849,0.075537595
764,66.29005,0.075477299
765,65.99086,0.075135625
766,66.026059,0.075175822
767,66.061258,0.075216019
768,66.061258,0.075216019
769,66.466044,0.075678283
770,66.114056,0.075276314
771,66.078857,0.075236117
772,66.430846,0.075638087
773,66.501243,0.07571848
774,66.501243,0.07571848
775,66.184454,0.075356709
776,66.184454,0.075356709
777,66.166854,0.07533661
778,66.219653,0.075396906
779,66.642039,0.075879269
780,66.254852,0.075437103
781,66.60684,0.075839072
782,66.30765,0.075497398
783,66.642039,0.075879269
784,66.325249,0.075517496
785,66.677237,0.075919465
786,66.694837,0.075939564
787,66.360448,0.075557693
788,66.747635,0.075999859
789,66.413246,0.075617988
790,66.430846,0.075638087
791,66.466044,0.075678283
792,66.430846,0.075638087
793,66.818033,0.076080253
794,66.88843,0.076160646
795,66.501243,0.07571848
796,66.536442,0.075758677
797,66.571641,0.075798874
798,66.90603,0.076180745
799,66.923629,0.076200843
800,66.642039,0.075879269
801,67.046825,0.076341533
802,66.90603,0.076180745
803,66.941229,0.076220942
804,67.029226,0.076321435
805,66.712436,0.075959662
806,66.694837,0.075939564
807,67.082024,0.07638173
808,66.730036,0.075979761
809,67.117223,0.076421927
810,67.170021,0.076482222
811,67.187621,0.076502321
812,66.835632,0.076100351
813,66.835632,0.076100351
814,66.870831,0.076140548
815,66.870831,0.076140548
816,66.870831,0.076140548
817,66.90603,0.076180745
818,66.90603,0.076180745
819,66.90603,0.076180745
820,66.994027,0.076281237
821,66.976428,0.07626114
822,67.381214,0.076723403
823,67.381214,0.076723403
824,67.011626,0.076301335
825,67.029226,0.076321435
826,67.064425,0.076361632
827,67.064425,0.076361632
828,67.117223,0.076421927
829,67.486811,0.076843995
830,67.50441,0.076864093
831,67.134822,0.076442025
832,67.645205,0.07702488
833,67.50441,0.076864093
834,67.539609,0.07690429
835,67.539609,0.07690429
836,67.240419,0.076562616
837,67.240419,0.076562616
838,67.240419,0.076562616
839,67.275618,0.076602813
840,67.610007,0.076984684
841,67.698004,0.077085176
842,67.310816,0.076643009
843,67.680404,0.077065077
844,67.768401,0.07716557
845,67.363615,0.076703305
846,67.786001,0.077185669
847,67.786001,0.077185669
848,67.786001,0.077185669
849,67.451612,0.076803798
850,67.434012,0.076783699
851,67.486811,0.076843995
852,67.522009,0.076884191
853,67.909197,0.077326358
854,67.926796,0.077346456
855,67.873998,0.077286161
856,67.891597,0.077306259
857,67.891597,0.077306259
858,67.979594,0.077406751
859,67.592407,0.076964585
860,67.979594,0.077406751
861,67.610007,0.076984684
862,67.662805,0.077044979
863,67.680404,0.077065077
864,67.891597,0.077306259
865,67.715603,0.077105274
866,67.733203,0.077125374
867,67.768401,0.07716557
868,67.768401,0.07716557
869,67.786001,0.077185669
870,67.838799,0.077245964
871,68.014793,0.077446948
872,68.014793,0.077446948
873,68.173188,0.077627835
874,67.873998,0.077286161
875,68.049992,0.077487145
876,67.891597,0.077306259
877,68.384381,0.077869017
878,67.926796,0.077346456
879,67.944396,0.077366555
880,68.261185,0.077728327
881,68.331583,0.077808721
882,68.313983,0.077788622
883,67.979594,0.077406751
884,68.014793,0.077446948
885,68.349182,0.077828819
886,68.067591,0.077507243
887,68.049992,0.077487145
888,68.085191,0.077527343
889,68.454779,0.077949411
890,68.10279,0.077547441
891,68.137989,0.077587638
892,68.137989,0.077587638
893,68.155589,0.077607737
894,68.190787,0.077647933
895,68.542776,0.078049903
896,68.208387,0.077668032
897,68.507577,0.078009706
898,68.613173,0.078130296
899,68.225986,0.07768813
900,68.630773,0.078150395
901,68.278785,0.077748426
902,68.665972,0.078190593
903,68.296384,0.077768524
904,68.577975,0.0780901
905,68.665972,0.078190593
906,68.349182,0.077828819
907,68.665972,0.078190593
908,68.384381,0.077869017
909,68.771568,0.078311183
910,68.40198,0.077889115
911,68.41958,0.077909214
912,68.437179,0.077929312
913,68.789168,0.078331282
914,68.437179,0.077929312
915,68.454779,0.077949411
916,68.841966,0.078391577
917,68.525176,0.078029804
918,68.489978,0.077989608
919,68.894764,0.078451872
920,68.525176,0.078029804
921,68.560375,0.078070001
922,68.947562,0.078512167
923,68.929963,0.078492069
924,68.912364,0.078471971
925,68.577975,0.0780901
926,68.947562,0.078512167
927,68.665972,0.078190593
928,68.947562,0.078512167
929,68.648372,0.078170493
930,68.665972,0.078190593
931,68.683571,0.078210691
932,68.683571,0.078210691
933,68.701171,0.07823079
934,68.71877,0.078250888
935,69.053159,0.078632759
936,68.753969,0.078291085
937,68.736369,0.078270986
938,69.01796,0.078592562
939,69.088358,0.078672956
940,69.105957,0.078693054
